venta_id,ticket_id,fecha,tienda_id,product_id,cantidad,precio_unitario
V015224,T015223,2025-06-19,CUN,P101,1,35.0
V015225,T015223,2025-06-19,CUN,P027,3,320.0
V015226,T015226,2025-06-19,CUN,P083,2,65.0
V015227,T015227,2025-06-19,CUN,P047,3,95.0
V015228,T015228,2025-06-19,CUN,P011,2,210.0
V015229,T015228,2025-06-19,CUN,P009,2,85.0
V015230,T015230,2025-06-19,CUN,P060,2,850.0
V015231,T015231,2025-06-19,CUN,P085,2,980.0
V015232,T015231,2025-06-19,CUN,P083,1,65.0
V015233,T015233,2025-06-19,CUN,P021,1,85.0
V015234,T015233,2025-06-19,CUN,P023,1,40.0
V015235,T015233,2025-06-19,CUN,P105,1,145.0
V015236,T015236,2025-06-19,MID,P008,2,180.0
V015237,T015236,2025-06-19,MID,P063,1,45.0
V015238,T015238,2025-06-19,MID,P026,2,65.0
V015239,T015239,2025-06-19,MID,P041,2,35.0
V015240,T015239,2025-06-19,MID,P043,3,18.0
V015241,T015239,2025-06-19,MID,P102,1,45.0
V015242,T015242,2025-06-19,MID,P020,2,55.0
V015243,T015242,2025-06-19,MID,P023,2,40.0
V015244,T015244,2025-06-19,MID,P063,2,45.0
V015245,T015244,2025-06-19,MID,P060,1,850.0
V015246,T015246,2025-06-19,MID,P105,1,145.0
V015247,T015246,2025-06-19,MID,P022,3,150.0
V015248,T015248,2025-06-19,MID,P006,2,12.0
V015249,T015249,2025-06-19,MID,P006,1,12.0
V015250,T015249,2025-06-19,MID,P027,3,320.0
V015251,T015251,2025-06-19,MID,P008,1,180.0
V015252,T015251,2025-06-19,MID,P009,2,85.0
V015253,T015253,2025-06-19,MID,P021,2,85.0
V015254,T015253,2025-06-19,MID,P023,3,40.0
V015255,T015255,2025-06-19,CHI,P045,1,45.0
V015256,T015255,2025-06-19,CHI,P104,2,95.0
V015257,T015257,2025-06-19,CHI,P029,2,95.0
V015258,T015258,2025-06-19,CHI,P020,3,55.0
V015259,T015258,2025-06-19,CHI,P023,3,40.0
V015260,T015258,2025-06-19,CHI,P005,1,65.0
V015261,T015261,2025-06-19,CHI,P022,3,150.0
V015262,T015261,2025-06-19,CHI,P023,1,40.0
V015263,T015263,2025-06-19,CHI,P044,1,22.0
V015264,T015264,2025-06-19,CHI,P005,1,65.0
V015265,T015264,2025-06-19,CHI,P100,1,1250.0
V015266,T015266,2025-06-19,CHI,P012,1,980.0
V015267,T015266,2025-06-19,CHI,P062,1,320.0
V015268,T015268,2025-06-19,CHI,P100,2,1250.0
V015269,T015268,2025-06-19,CHI,P101,2,35.0
V015270,T015268,2025-06-19,CHI,P024,1,6.0
V015271,T015271,2025-06-19,CHI,P100,1,1250.0
V015272,T015271,2025-06-19,CHI,P102,3,45.0
V015273,T015271,2025-06-19,CHI,P020,2,55.0
V015274,T015274,2025-06-19,CHI,P025,1,35.0
V015275,T015274,2025-06-19,CHI,P005,2,65.0
V015276,T015276,2025-06-19,CHI,P023,2,40.0
V015277,T015276,2025-06-19,CHI,P020,1,55.0
V015278,T015278,2025-06-19,CHI,P063,1,45.0
V015279,T015278,2025-06-19,CHI,P060,1,850.0
V015280,T015280,2025-06-19,CHI,P043,2,18.0
V015281,T015280,2025-06-19,CHI,P009,1,85.0
V015282,T015282,2025-06-19,CHI,P027,1,320.0
V015283,T015282,2025-06-19,CHI,P103,2,120.0
V015284,T015284,2025-06-19,CHI,P024,1,6.0
V015285,T015285,2025-06-19,CHI,P020,3,55.0
V015286,T015285,2025-06-19,CHI,P023,1,40.0
V015287,T015287,2025-06-19,CHI,P041,3,35.0
V015288,T015287,2025-06-19,CHI,P043,1,18.0
V015289,T015287,2025-06-19,CHI,P107,1,165.0
V015290,T015290,2025-06-19,CHI,P025,3,35.0
V015291,T015291,2025-06-19,CHI,P022,3,150.0
V015292,T015292,2025-06-19,CHI,P100,3,1250.0
V015293,T015292,2025-06-19,CHI,P101,1,35.0
V015294,T015294,2025-06-19,CHI,P061,3,165.0
V015295,T015294,2025-06-19,CHI,P086,1,650.0
V015296,T015296,2025-06-19,CDMX,P004,2,6.0
V015297,T015296,2025-06-19,CDMX,P083,1,65.0
V015298,T015298,2025-06-19,CDMX,P024,3,6.0
V015299,T015298,2025-06-19,CDMX,P063,1,45.0
V015300,T015300,2025-06-19,CDMX,P047,1,95.0
V015301,T015300,2025-06-19,CDMX,P042,1,28.0
V015302,T015302,2025-06-19,CDMX,P030,3,180.0
V015303,T015303,2025-06-19,CDMX,P046,2,280.0
V015304,T015303,2025-06-19,CDMX,P080,1,280.0
V015305,T015305,2025-06-19,CDMX,P064,1,38.0
V015306,T015305,2025-06-19,CDMX,P061,1,165.0
V015307,T015307,2025-06-19,CDMX,P030,1,180.0
V015308,T015308,2025-06-19,CDMX,P106,1,55.0
V015309,T015309,2025-06-19,CDMX,P020,1,55.0
V015310,T015309,2025-06-19,CDMX,P023,2,40.0
V015311,T015311,2025-06-19,CDMX,P021,2,85.0
V015312,T015311,2025-06-19,CDMX,P023,2,40.0
V015313,T015313,2025-06-19,CDMX,P084,3,18.0
V015314,T015313,2025-06-19,CDMX,P061,2,165.0
V015315,T015315,2025-06-19,CDMX,P005,3,65.0
V015316,T015316,2025-06-19,CDMX,P003,2,8.5
V015317,T015317,2025-06-19,CDMX,P010,2,120.0
V015318,T015318,2025-06-19,CDMX,P022,2,150.0
V015319,T015318,2025-06-19,CDMX,P023,1,40.0
V015320,T015318,2025-06-19,CDMX,P042,3,28.0
V015321,T015321,2025-06-19,MTY,P080,1,280.0
V015322,T015322,2025-06-19,MTY,P021,1,85.0
V015323,T015322,2025-06-19,MTY,P023,1,40.0
V015324,T015322,2025-06-19,MTY,P028,3,180.0
V015325,T015325,2025-06-19,MTY,P080,2,280.0
V015326,T015326,2025-06-19,MTY,P100,2,1250.0
V015327,T015326,2025-06-19,MTY,P101,1,35.0
V015328,T015328,2025-06-19,MTY,P061,3,165.0
V015329,T015329,2025-06-19,MTY,P041,1,35.0
V015330,T015330,2025-06-19,MTY,P021,1,85.0
V015331,T015330,2025-06-19,MTY,P023,2,40.0
V015332,T015330,2025-06-19,MTY,P063,2,45.0
V015333,T015333,2025-06-19,MTY,P022,1,150.0
V015334,T015333,2025-06-19,MTY,P023,1,40.0
V015335,T015335,2025-06-19,MTY,P021,2,85.0
V015336,T015335,2025-06-19,MTY,P023,1,40.0
V015337,T015335,2025-06-19,MTY,P028,1,180.0
V015338,T015338,2025-06-19,MTY,P041,1,35.0
V015339,T015338,2025-06-19,MTY,P043,2,18.0
V015340,T015340,2025-06-19,MTY,P022,3,150.0
V015341,T015340,2025-06-19,MTY,P023,1,40.0
V015342,T015342,2025-06-19,MTY,P023,1,40.0
V015343,T015343,2025-06-19,MTY,P085,1,980.0
V015344,T015343,2025-06-19,MTY,P009,3,85.0
V015345,T015345,2025-06-19,MTY,P084,1,18.0
V015346,T015345,2025-06-19,MTY,P021,3,85.0
V015347,T015347,2025-06-19,MTY,P086,1,650.0
V015348,T015347,2025-06-19,MTY,P060,1,850.0
V015349,T015349,2025-06-19,MTY,P022,1,150.0
V015350,T015350,2025-06-19,MTY,P100,2,1250.0
V015351,T015350,2025-06-19,MTY,P102,1,45.0
V015352,T015350,2025-06-19,MTY,P060,1,850.0
V015353,T015353,2025-06-19,MTY,P063,1,45.0
V015354,T015353,2025-06-19,MTY,P060,3,850.0
V015355,T015355,2025-06-19,MTY,P103,3,120.0
V015356,T015355,2025-06-19,MTY,P105,1,145.0
V015357,T015357,2025-06-19,MTY,P063,3,45.0
V015358,T015357,2025-06-19,MTY,P064,3,38.0
V015359,T015359,2025-06-19,MTY,P047,3,95.0
V015360,T015360,2025-06-19,MTY,P041,2,35.0
V015361,T015360,2025-06-19,MTY,P082,1,25.0
V015362,T015362,2025-06-20,CUN,P045,3,45.0
V015363,T015363,2025-06-20,CUN,P021,1,85.0
V015364,T015363,2025-06-20,CUN,P023,1,40.0
V015365,T015363,2025-06-20,CUN,P011,1,210.0
V015366,T015366,2025-06-20,CUN,P021,1,85.0
V015367,T015366,2025-06-20,CUN,P023,1,40.0
V015368,T015366,2025-06-20,CUN,P022,2,150.0
V015369,T015369,2025-06-20,CUN,P063,3,45.0
V015370,T015369,2025-06-20,CUN,P060,1,850.0
V015371,T015371,2025-06-20,CUN,P042,2,28.0
V015372,T015371,2025-06-20,CUN,P043,1,18.0
V015373,T015371,2025-06-20,CUN,P046,3,280.0
V015374,T015374,2025-06-20,CUN,P007,3,95.0
V015375,T015374,2025-06-20,CUN,P010,1,120.0
V015376,T015376,2025-06-20,CUN,P022,2,150.0
V015377,T015376,2025-06-20,CUN,P023,2,40.0
V015378,T015378,2025-06-20,CUN,P060,3,850.0
V015379,T015379,2025-06-20,CUN,P046,3,280.0
V015380,T015379,2025-06-20,CUN,P066,2,55.0
V015381,T015381,2025-06-20,CUN,P021,2,85.0
V015382,T015381,2025-06-20,CUN,P023,1,40.0
V015383,T015381,2025-06-20,CUN,P001,2,145.0
V015384,T015384,2025-06-20,CUN,P060,1,850.0
V015385,T015384,2025-06-20,CUN,P047,1,95.0
V015386,T015386,2025-06-20,CUN,P008,2,180.0
V015387,T015386,2025-06-20,CUN,P104,1,95.0
V015388,T015388,2025-06-20,CUN,P020,2,55.0
V015389,T015388,2025-06-20,CUN,P023,2,40.0
V015390,T015390,2025-06-20,CUN,P021,1,85.0
V015391,T015390,2025-06-20,CUN,P023,2,40.0
V015392,T015390,2025-06-20,CUN,P047,2,95.0
V015393,T015393,2025-06-20,CUN,P100,1,1250.0
V015394,T015393,2025-06-20,CUN,P102,2,45.0
V015395,T015395,2025-06-20,MID,P042,2,28.0
V015396,T015395,2025-06-20,MID,P043,3,18.0
V015397,T015397,2025-06-20,MID,P061,1,165.0
V015398,T015397,2025-06-20,MID,P022,2,150.0
V015399,T015399,2025-06-20,MID,P042,2,28.0
V015400,T015399,2025-06-20,MID,P043,1,18.0
V015401,T015401,2025-06-20,MID,P063,2,45.0
V015402,T015401,2025-06-20,MID,P060,1,850.0
V015403,T015401,2025-06-20,MID,P003,1,8.5
V015404,T015404,2025-06-20,MID,P041,1,35.0
V015405,T015404,2025-06-20,MID,P043,3,18.0
V015406,T015406,2025-06-20,MID,P060,1,850.0
V015407,T015406,2025-06-20,MID,P022,2,150.0
V015408,T015408,2025-06-20,MID,P082,3,25.0
V015409,T015408,2025-06-20,MID,P044,2,22.0
V015410,T015410,2025-06-20,MID,P063,1,45.0
V015411,T015411,2025-06-20,CHI,P004,1,6.0
V015412,T015412,2025-06-20,CHI,P061,2,165.0
V015413,T015412,2025-06-20,CHI,P041,1,35.0
V015414,T015414,2025-06-20,CHI,P048,2,180.0
V015415,T015414,2025-06-20,CHI,P028,1,180.0
V015416,T015416,2025-06-20,CHI,P043,1,18.0
V015417,T015417,2025-06-20,CHI,P041,1,35.0
V015418,T015417,2025-06-20,CHI,P043,2,18.0
V015419,T015417,2025-06-20,CHI,P003,2,8.5
V015420,T015420,2025-06-20,CHI,P085,3,980.0
V015421,T015421,2025-06-20,CHI,P020,1,55.0
V015422,T015422,2025-06-20,CHI,P021,3,85.0
V015423,T015422,2025-06-20,CHI,P023,1,40.0
V015424,T015424,2025-06-20,CHI,P064,1,38.0
V015425,T015424,2025-06-20,CHI,P066,2,55.0
V015426,T015426,2025-06-20,CHI,P041,1,35.0
V015427,T015426,2025-06-20,CHI,P043,1,18.0
V015428,T015428,2025-06-20,CHI,P021,2,85.0
V015429,T015428,2025-06-20,CHI,P060,1,850.0
V015430,T015430,2025-06-20,CHI,P020,1,55.0
V015431,T015430,2025-06-20,CHI,P061,1,165.0
V015432,T015432,2025-06-20,CHI,P002,1,180.0
V015433,T015433,2025-06-20,CHI,P030,1,180.0
V015434,T015434,2025-06-20,CHI,P104,1,95.0
V015435,T015434,2025-06-20,CHI,P012,2,980.0
V015436,T015436,2025-06-20,CHI,P026,1,65.0
V015437,T015436,2025-06-20,CHI,P029,2,95.0
V015438,T015438,2025-06-20,CDMX,P063,1,45.0
V015439,T015438,2025-06-20,CDMX,P060,1,850.0
V015440,T015438,2025-06-20,CDMX,P029,2,95.0
V015441,T015441,2025-06-20,CDMX,P002,2,180.0
V015442,T015441,2025-06-20,CDMX,P101,2,35.0
V015443,T015443,2025-06-20,CDMX,P008,1,180.0
V015444,T015443,2025-06-20,CDMX,P084,3,18.0
V015445,T015445,2025-06-20,CDMX,P066,3,55.0
V015446,T015445,2025-06-20,CDMX,P045,2,45.0
V015447,T015447,2025-06-20,CDMX,P041,1,35.0
V015448,T015447,2025-06-20,CDMX,P043,1,18.0
V015449,T015447,2025-06-20,CDMX,P106,2,55.0
V015450,T015450,2025-06-20,CDMX,P064,3,38.0
V015451,T015450,2025-06-20,CDMX,P061,1,165.0
V015452,T015452,2025-06-20,CDMX,P064,3,38.0
V015453,T015452,2025-06-20,CDMX,P061,3,165.0
V015454,T015454,2025-06-20,CDMX,P102,1,45.0
V015455,T015454,2025-06-20,CDMX,P065,1,30.0
V015456,T015456,2025-06-20,CDMX,P003,1,8.5
V015457,T015457,2025-06-20,CDMX,P063,1,45.0
V015458,T015457,2025-06-20,CDMX,P060,3,850.0
V015459,T015459,2025-06-20,CDMX,P042,1,28.0
V015460,T015459,2025-06-20,CDMX,P107,2,165.0
V015461,T015461,2025-06-20,MTY,P021,3,85.0
V015462,T015461,2025-06-20,MTY,P023,2,40.0
V015463,T015463,2025-06-20,MTY,P065,3,30.0
V015464,T015464,2025-06-20,MTY,P020,3,55.0
V015465,T015464,2025-06-20,MTY,P023,1,40.0
V015466,T015464,2025-06-20,MTY,P101,1,35.0
V015467,T015467,2025-06-20,MTY,P029,2,95.0
V015468,T015468,2025-06-20,MTY,P100,1,1250.0
V015469,T015468,2025-06-20,MTY,P101,1,35.0
V015470,T015468,2025-06-20,MTY,P005,2,65.0
V015471,T015471,2025-06-20,MTY,P012,1,980.0
V015472,T015472,2025-06-20,MTY,P042,2,28.0
V015473,T015472,2025-06-20,MTY,P043,1,18.0
V015474,T015472,2025-06-20,MTY,P024,1,6.0
V015475,T015475,2025-06-20,MTY,P100,1,1250.0
V015476,T015475,2025-06-20,MTY,P101,3,35.0
V015477,T015475,2025-06-20,MTY,P082,2,25.0
V015478,T015478,2025-06-20,MTY,P029,1,95.0
V015479,T015479,2025-06-20,MTY,P062,1,320.0
V015480,T015480,2025-06-20,MTY,P041,2,35.0
V015481,T015480,2025-06-20,MTY,P025,1,35.0
V015482,T015482,2025-06-20,MTY,P041,3,35.0
V015483,T015482,2025-06-20,MTY,P043,2,18.0
V015484,T015484,2025-06-20,MTY,P100,1,1250.0
V015485,T015484,2025-06-20,MTY,P107,1,165.0
V015486,T015486,2025-06-20,MTY,P007,2,95.0
V015487,T015487,2025-06-20,MTY,P062,1,320.0
V015488,T015488,2025-06-20,MTY,P062,1,320.0
V015489,T015488,2025-06-20,MTY,P007,2,95.0
V015490,T015490,2025-06-20,MTY,P107,1,165.0
V015491,T015490,2025-06-20,MTY,P042,3,28.0
V015492,T015492,2025-06-20,MTY,P024,3,6.0
V015493,T015492,2025-06-20,MTY,P083,3,65.0
V015494,T015494,2025-06-20,MTY,P007,3,95.0
V015495,T015495,2025-06-20,MTY,P021,1,85.0
V015496,T015496,2025-06-21,CUN,P100,1,1250.0
V015497,T015496,2025-06-21,CUN,P101,1,35.0
V015498,T015496,2025-06-21,CUN,P005,2,65.0
V015499,T015499,2025-06-21,CUN,P100,2,1250.0
V015500,T015499,2025-06-21,CUN,P102,2,45.0
V015501,T015499,2025-06-21,CUN,P025,2,35.0
V015502,T015502,2025-06-21,CUN,P100,1,1250.0
V015503,T015502,2025-06-21,CUN,P102,1,45.0
V015504,T015504,2025-06-21,CUN,P006,2,12.0
V015505,T015505,2025-06-21,CUN,P100,1,1250.0
V015506,T015505,2025-06-21,CUN,P102,1,45.0
V015507,T015507,2025-06-21,CUN,P103,1,120.0
V015508,T015507,2025-06-21,CUN,P030,1,180.0
V015509,T015509,2025-06-21,CUN,P083,2,65.0
V015510,T015510,2025-06-21,CUN,P065,1,30.0
V015511,T015511,2025-06-21,CUN,P045,1,45.0
V015512,T015512,2025-06-21,CUN,P006,1,12.0
V015513,T015513,2025-06-21,CUN,P026,2,65.0
V015514,T015514,2025-06-21,CUN,P002,2,180.0
V015515,T015515,2025-06-21,CUN,P040,2,1450.0
V015516,T015515,2025-06-21,CUN,P066,1,55.0
V015517,T015517,2025-06-21,CUN,P022,2,150.0
V015518,T015518,2025-06-21,CUN,P042,2,28.0
V015519,T015518,2025-06-21,CUN,P043,2,18.0
V015520,T015520,2025-06-21,CUN,P081,1,65.0
V015521,T015521,2025-06-21,CUN,P082,2,25.0
V015522,T015522,2025-06-21,CUN,P013,2,45.0
V015523,T015523,2025-06-21,CUN,P027,1,320.0
V015524,T015523,2025-06-21,CUN,P085,1,980.0
V015525,T015525,2025-06-21,MID,P100,2,1250.0
V015526,T015525,2025-06-21,MID,P102,2,45.0
V015527,T015525,2025-06-21,MID,P030,2,180.0
V015528,T015528,2025-06-21,MID,P064,2,38.0
V015529,T015528,2025-06-21,MID,P061,2,165.0
V015530,T015530,2025-06-21,MID,P041,3,35.0
V015531,T015531,2025-06-21,MID,P064,1,38.0
V015532,T015531,2025-06-21,MID,P021,1,85.0
V015533,T015533,2025-06-21,MID,P012,2,980.0
V015534,T015533,2025-06-21,MID,P060,1,850.0
V015535,T015535,2025-06-21,MID,P064,2,38.0
V015536,T015535,2025-06-21,MID,P061,1,165.0
V015537,T015537,2025-06-21,MID,P029,1,95.0
V015538,T015537,2025-06-21,MID,P085,2,980.0
V015539,T015539,2025-06-21,MID,P063,2,45.0
V015540,T015539,2025-06-21,MID,P060,3,850.0
V015541,T015541,2025-06-21,MID,P103,2,120.0
V015542,T015542,2025-06-21,MID,P105,2,145.0
V015543,T015543,2025-06-21,MID,P042,2,28.0
V015544,T015543,2025-06-21,MID,P043,2,18.0
V015545,T015545,2025-06-21,MID,P105,1,145.0
V015546,T015546,2025-06-21,MID,P100,2,1250.0
V015547,T015546,2025-06-21,MID,P101,1,35.0
V015548,T015548,2025-06-21,MID,P063,3,45.0
V015549,T015548,2025-06-21,MID,P060,1,850.0
V015550,T015550,2025-06-21,MID,P030,2,180.0
V015551,T015550,2025-06-21,MID,P024,1,6.0
V015552,T015552,2025-06-21,MID,P100,1,1250.0
V015553,T015552,2025-06-21,MID,P102,1,45.0
V015554,T015552,2025-06-21,MID,P083,2,65.0
V015555,T015555,2025-06-21,MID,P020,1,55.0
V015556,T015555,2025-06-21,MID,P105,3,145.0
V015557,T015557,2025-06-21,CHI,P063,3,45.0
V015558,T015557,2025-06-21,CHI,P060,3,850.0
V015559,T015559,2025-06-21,CHI,P040,3,1450.0
V015560,T015560,2025-06-21,CHI,P006,1,12.0
V015561,T015561,2025-06-21,CHI,P063,1,45.0
V015562,T015561,2025-06-21,CHI,P060,1,850.0
V015563,T015561,2025-06-21,CHI,P047,1,95.0
V015564,T015564,2025-06-21,CHI,P011,1,210.0
V015565,T015564,2025-06-21,CHI,P066,2,55.0
V015566,T015566,2025-06-21,CHI,P084,2,18.0
V015567,T015567,2025-06-21,CHI,P060,2,850.0
V015568,T015567,2025-06-21,CHI,P065,1,30.0
V015569,T015569,2025-06-21,CHI,P011,3,210.0
V015570,T015570,2025-06-21,CHI,P105,2,145.0
V015571,T015570,2025-06-21,CHI,P020,2,55.0
V015572,T015572,2025-06-21,CHI,P103,2,120.0
V015573,T015573,2025-06-21,CHI,P026,2,65.0
V015574,T015573,2025-06-21,CHI,P011,1,210.0
V015575,T015575,2025-06-21,CHI,P063,2,45.0
V015576,T015575,2025-06-21,CHI,P060,2,850.0
V015577,T015575,2025-06-21,CHI,P106,1,55.0
V015578,T015578,2025-06-21,CHI,P021,2,85.0
V015579,T015578,2025-06-21,CHI,P100,3,1250.0
V015580,T015580,2025-06-21,CHI,P009,1,85.0
V015581,T015580,2025-06-21,CHI,P007,2,95.0
V015582,T015582,2025-06-21,CHI,P064,3,38.0
V015583,T015582,2025-06-21,CHI,P012,2,980.0
V015584,T015584,2025-06-21,CHI,P002,3,180.0
V015585,T015585,2025-06-21,CDMX,P028,1,180.0
V015586,T015586,2025-06-21,CDMX,P064,1,38.0
V015587,T015586,2025-06-21,CDMX,P061,2,165.0
V015588,T015588,2025-06-21,CDMX,P060,1,850.0
V015589,T015589,2025-06-21,CDMX,P100,1,1250.0
V015590,T015589,2025-06-21,CDMX,P101,2,35.0
V015591,T015591,2025-06-21,CDMX,P041,3,35.0
V015592,T015591,2025-06-21,CDMX,P043,1,18.0
V015593,T015593,2025-06-21,CDMX,P064,2,38.0
V015594,T015593,2025-06-21,CDMX,P020,1,55.0
V015595,T015595,2025-06-21,CDMX,P064,3,38.0
V015596,T015595,2025-06-21,CDMX,P061,1,165.0
V015597,T015597,2025-06-21,CDMX,P024,1,6.0
V015598,T015598,2025-06-21,CDMX,P006,3,12.0
V015599,T015599,2025-06-21,CDMX,P029,2,95.0
V015600,T015600,2025-06-21,CDMX,P022,1,150.0
V015601,T015600,2025-06-21,CDMX,P023,2,40.0
V015602,T015602,2025-06-21,CDMX,P003,2,8.5
V015603,T015602,2025-06-21,CDMX,P107,1,165.0
V015604,T015604,2025-06-21,CDMX,P065,1,30.0
V015605,T015605,2025-06-21,CDMX,P029,1,95.0
V015606,T015606,2025-06-21,CDMX,P081,1,65.0
V015607,T015606,2025-06-21,CDMX,P083,2,65.0
V015608,T015608,2025-06-21,MTY,P004,2,6.0
V015609,T015609,2025-06-21,MTY,P043,3,18.0
V015610,T015610,2025-06-21,MTY,P010,1,120.0
V015611,T015610,2025-06-21,MTY,P105,1,145.0
V015612,T015612,2025-06-21,MTY,P020,1,55.0
V015613,T015613,2025-06-21,MTY,P083,1,65.0
V015614,T015614,2025-06-21,MTY,P060,2,850.0
V015615,T015615,2025-06-21,MTY,P100,3,1250.0
V015616,T015615,2025-06-21,MTY,P101,1,35.0
V015617,T015615,2025-06-21,MTY,P060,1,850.0
V015618,T015618,2025-06-21,MTY,P001,3,145.0
V015619,T015619,2025-06-21,MTY,P100,1,1250.0
V015620,T015619,2025-06-21,MTY,P101,2,35.0
V015621,T015619,2025-06-21,MTY,P008,2,180.0
V015622,T015622,2025-06-21,MTY,P021,1,85.0
V015623,T015622,2025-06-21,MTY,P023,1,40.0
V015624,T015622,2025-06-21,MTY,P028,1,180.0
V015625,T015625,2025-06-21,MTY,P100,1,1250.0
V015626,T015625,2025-06-21,MTY,P101,1,35.0
V015627,T015627,2025-06-21,MTY,P081,3,65.0
V015628,T015628,2025-06-21,MTY,P048,2,180.0
V015629,T015628,2025-06-21,MTY,P040,2,1450.0
V015630,T015630,2025-06-21,MTY,P101,2,35.0
V015631,T015631,2025-06-21,MTY,P086,3,650.0
V015632,T015632,2025-06-21,MTY,P106,1,55.0
V015633,T015632,2025-06-21,MTY,P048,2,180.0
V015634,T015634,2025-06-21,MTY,P044,1,22.0
V015635,T015634,2025-06-21,MTY,P041,2,35.0
V015636,T015636,2025-06-21,MTY,P040,1,1450.0
V015637,T015637,2025-06-21,MTY,P020,1,55.0
V015638,T015637,2025-06-21,MTY,P023,2,40.0
V015639,T015637,2025-06-21,MTY,P064,2,38.0
V015640,T015640,2025-06-21,MTY,P103,3,120.0
V015641,T015640,2025-06-21,MTY,P012,1,980.0
V015642,T015642,2025-06-21,MTY,P063,2,45.0
V015643,T015642,2025-06-21,MTY,P060,1,850.0
V015644,T015642,2025-06-21,MTY,P005,1,65.0
V015645,T015645,2025-06-22,CUN,P042,2,28.0
V015646,T015645,2025-06-22,CUN,P043,1,18.0
V015647,T015645,2025-06-22,CUN,P101,2,35.0
V015648,T015648,2025-06-22,CUN,P042,2,28.0
V015649,T015648,2025-06-22,CUN,P043,1,18.0
V015650,T015648,2025-06-22,CUN,P062,1,320.0
V015651,T015651,2025-06-22,CUN,P044,1,22.0
V015652,T015652,2025-06-22,CUN,P064,1,38.0
V015653,T015652,2025-06-22,CUN,P061,1,165.0
V015654,T015652,2025-06-22,CUN,P027,2,320.0
V015655,T015655,2025-06-22,CUN,P041,3,35.0
V015656,T015655,2025-06-22,CUN,P043,1,18.0
V015657,T015657,2025-06-22,CUN,P021,2,85.0
V015658,T015657,2025-06-22,CUN,P023,1,40.0
V015659,T015659,2025-06-22,CUN,P085,1,980.0
V015660,T015660,2025-06-22,CUN,P046,3,280.0
V015661,T015660,2025-06-22,CUN,P004,3,6.0
V015662,T015662,2025-06-22,MID,P084,1,18.0
V015663,T015662,2025-06-22,MID,P046,2,280.0
V015664,T015664,2025-06-22,MID,P005,1,65.0
V015665,T015665,2025-06-22,MID,P021,3,85.0
V015666,T015665,2025-06-22,MID,P023,2,40.0
V015667,T015667,2025-06-22,MID,P041,3,35.0
V015668,T015667,2025-06-22,MID,P043,3,18.0
V015669,T015667,2025-06-22,MID,P046,1,280.0
V015670,T015670,2025-06-22,MID,P020,1,55.0
V015671,T015670,2025-06-22,MID,P023,2,40.0
V015672,T015670,2025-06-22,MID,P086,1,650.0
V015673,T015673,2025-06-22,MID,P001,1,145.0
V015674,T015674,2025-06-22,MID,P083,1,65.0
V015675,T015675,2025-06-22,MID,P042,1,28.0
V015676,T015675,2025-06-22,MID,P045,1,45.0
V015677,T015677,2025-06-22,MID,P064,1,38.0
V015678,T015677,2025-06-22,MID,P030,3,180.0
V015679,T015679,2025-06-22,CHI,P024,1,6.0
V015680,T015679,2025-06-22,CHI,P045,1,45.0
V015681,T015681,2025-06-22,CHI,P006,1,12.0
V015682,T015681,2025-06-22,CHI,P045,1,45.0
V015683,T015683,2025-06-22,CHI,P028,3,180.0
V015684,T015683,2025-06-22,CHI,P101,1,35.0
V015685,T015685,2025-06-22,CHI,P085,2,980.0
V015686,T015685,2025-06-22,CHI,P105,3,145.0
V015687,T015687,2025-06-22,CHI,P005,3,65.0
V015688,T015687,2025-06-22,CHI,P081,1,65.0
V015689,T015689,2025-06-22,CHI,P101,2,35.0
V015690,T015689,2025-06-22,CHI,P041,2,35.0
V015691,T015691,2025-06-22,CHI,P063,1,45.0
V015692,T015691,2025-06-22,CHI,P060,2,850.0
V015693,T015691,2025-06-22,CHI,P042,1,28.0
V015694,T015694,2025-06-22,CHI,P063,1,45.0
V015695,T015694,2025-06-22,CHI,P060,1,850.0
V015696,T015694,2025-06-22,CHI,P023,2,40.0
V015697,T015697,2025-06-22,CHI,P101,1,35.0
V015698,T015697,2025-06-22,CHI,P048,3,180.0
V015699,T015699,2025-06-22,CHI,P048,3,180.0
V015700,T015699,2025-06-22,CHI,P007,2,95.0
V015701,T015701,2025-06-22,CHI,P042,3,28.0
V015702,T015701,2025-06-22,CHI,P043,2,18.0
V015703,T015703,2025-06-22,CHI,P100,2,1250.0
V015704,T015703,2025-06-22,CHI,P101,2,35.0
V015705,T015703,2025-06-22,CHI,P007,1,95.0
V015706,T015706,2025-06-22,CHI,P062,2,320.0
V015707,T015707,2025-06-22,CDMX,P028,2,180.0
V015708,T015707,2025-06-22,CDMX,P041,1,35.0
V015709,T015709,2025-06-22,CDMX,P082,1,25.0
V015710,T015710,2025-06-22,CDMX,P042,1,28.0
V015711,T015710,2025-06-22,CDMX,P043,3,18.0
V015712,T015710,2025-06-22,CDMX,P024,1,6.0
V015713,T015713,2025-06-22,CDMX,P023,3,40.0
V015714,T015714,2025-06-22,CDMX,P001,1,145.0
V015715,T015715,2025-06-22,CDMX,P021,3,85.0
V015716,T015715,2025-06-22,CDMX,P023,2,40.0
V015717,T015715,2025-06-22,CDMX,P063,1,45.0
V015718,T015718,2025-06-22,CDMX,P013,1,45.0
V015719,T015718,2025-06-22,CDMX,P009,2,85.0
V015720,T015720,2025-06-22,CDMX,P082,1,25.0
